Latitude 	 Longitude 	 Weight 	 Continent
46.8859	-1.83838	1	Europe
50.8616	0.020716	1	Europe
38.6855	-87.5089	4	North America
47.225	5.97476	8	Europe
46.6556	-52.6409	1	North America
47.0174	-120.538	7	North America
6.32633	99.8174	3	Asia
36.3874	-76.9388	1	North America
54.9839	9.31811	1	Europe
37.5447	-79.0883	3	North America
6.57185	3.38487	103	Africa
37.965	-87.6718	15	North America
33.1297	-88.5539	8	North America
37.984	-120.378	4	North America
27.0799	49.5722	3	Asia
35.4499	-95.6559	2	North America
39.7258	-90.2319	2	North America
29.9452	-91.773	14	North America
32.8144	-84.6145	2	North America
2.29132	102.572	3	Asia
-39.8944	175.075	1	Oceania
35.3381	-78.6037	7	North America
40.3716	-79.9274	174	North America
36.2449	-90.042	1	North America
39.7411	-75.3201	14	North America
41.0927	16.875	1	Europe
44.1911	-75.2965	2	North America
41.8341	-90.2038	1	North America
54.8088	-6.71054	1	Europe
41.7137	-8.74731	2	Europe
29.8463	-81.3894	2	North America
35.9328	-78.8975	74	North America
17.9778	-76.9989	6	North America
52.4846	1.75265	2	Europe
0.27834	109.071	1	Asia
39.2285	-76.8537	59	North America
45.2177	-123.092	2	North America
39.6527	-105.066	29	North America
6.79309	-1.09098	1	Africa
36.2185	-83.2927	3	North America
38.7289	-82.8409	4	North America
33.0937	-83.2453	5	North America
45.5455	5.59424	2	Europe
19.6328	-70.2838	1	North America
55.6728	12.5521	19	Europe
37.1531	-82.4568	1	North America
-25.8288	25.6118	10	Africa
-6.80672	37.672	1	Africa
-6.14478	37.6362	1	Africa
45.2154	12.2968	1	Europe
-7.80891	112.015	9	Asia
38.5992	-78.522	2	North America
38.9867	-74.9444	1	North America
52.6655	19.0591	1	Europe
-7.40826	112.79	121	Asia
-0.392658	102.445	2	Asia
46.5842	-81.0774	1	North America
-21.2162	-41.8904	1	South America
41.447	-85.9929	1	North America
38.2133	-81.4499	4	North America
42.2979	-85.0535	3	North America
29.3434	47.7002	3	Asia
54.1937	37.6289	8	Europe
35.0514	-92.293	1	North America
4.38687	100.964	4	Asia
35.4281	-119.448	3	North America
10.6698	-71.6131	15	South America
-33.3917	-71.2505	1	South America
33.4113	-82.6569	3	North America
51.4463	-1.28491	3	Europe
37.0796	127.029	9	Asia
33.2942	-84.0289	3	North America
48.3884	2.96241	23	Europe
40.6209	-77.5706	1	North America
33.1933	-80.0155	2	North America
36.0719	-95.7449	1	North America
19.0322	-98.1543	45	North America
18.8352	-95.8132	1	North America
40.6581	-73.8795	677	North America
