Latitude 	 Longitude 	 Weight 	 Continent
-32.0129	-52.0441	1	South America
47.6576	-2.74816	3	Europe
54.1937	37.6289	17	Europe
34.2819	-79.6774	6	North America
35.0514	-92.293	1	North America
0.124532	110.568	1	Asia
-22.9326	-42.8294	4	South America
51.0579	0.999159	5	Europe
36.6456	-87.4514	43	North America
19.3515	-97.897	1	North America
29.2524	-81.4673	1	North America
46.699	-1.97161	1	Europe
30.5643	-94.9541	2	North America
-20.087	-40.8168	1	South America
40.8565	-91.4298	6	North America
40.6209	-77.5706	5	North America
52.9077	1.10694	1	Europe
35.2489	-119.206	2	North America
60.332	11.2177	2	Europe
39.0153	-75.4613	30	North America
53.8589	-6.53749	1	Europe
54.7115	25.2583	3	Europe
29.8499	-82.1583	6	North America
47.6324	6.15258	2	Europe
38.2565	-78.3765	1	North America
52.1141	28.2107	1	Europe
53.2046	50.2277	6	Europe
40.1016	-88.5336	1	North America
51.7465	5.74537	106	Europe
40.1649	44.3008	1	Asia
41.8446	-84.5064	1	North America
3.61944	102.777	1	Asia
36.5272	-82.5221	6	North America
47.2948	-101.036	1	North America
-20.1651	-47.4249	1	South America
30.6259	-84.4184	1	North America
52.9538	-1.1665	58	Europe
-8.45547	115.072	7	Asia
53.2721	12.1137	1	Europe
52.8884	4.88429	36	Europe
42.0858	-72.509	73	North America
32.1381	-88.8689	1	North America
-29.2913	27.4391	2	Africa
33.4297	-87.053	3	North America
48.6909	7.885	13	Europe
55.8532	-4.40899	12	Europe
44.2453	-86.3251	1	North America
32.0073	-111.973	1	North America
-1.48015	33.7998	2	Africa
40.9294	-74.9748	2	North America
41.8056	-72.2508	25	North America
37.062	-95.4216	1	North America
47.5388	-52.7499	6	North America
52.1184	-1.01848	8	Europe
38.4125	16.0591	1	Europe
-6.73943	110.669	1	Asia
36.4186	-5.43707	1	Europe
30.8585	-88.3257	3	North America
39.2909	-75.61	25	North America
38.0336	-84.8941	3	North America
53.9251	27.4917	38	Europe
51.5749	0.419578	33	Europe
53.8872	-2.95594	14	Europe
10.1935	-67.8937	4	South America
36.1806	-83.3846	6	North America
53.031	18.5857	2	Europe
41.3118	-81.3451	27	North America
-1.71846	36.8403	1	Africa
53.3181	6.88354	7	Europe
51.654	-1.45139	10	Europe
20.0871	99.8812	5	Asia
51.1169	-0.861445	6	Europe
43.2385	0.0655738	12	Europe
40.3626	-74.6517	45	North America
43.35	-8.40817	4	Europe
20.0802	-98.3704	3	North America
49.0562	-0.0346969	2	Europe
43.222	-123.356	5	North America
56.1257	93.3347	1	Europe
-23.0629	-49.606	1	South America
-27.0077	-48.6232	15	South America
18.1041	120.719	1	Asia
-22.1032	-41.4308	1	South America
37.9808	-100.882	3	North America
37.981	-121.797	97	North America
35.2986	-85.9017	3	North America
-23.0651	-51.0559	1	South America
32.3445	-89.037	8	North America
57.6016	-4.87113	1	Europe
55.7831	-4.04844	3	Europe
47.1127	-100.807	2	North America
37.619	-120.753	4	North America
45.7736	-0.188708	2	Europe
40.9504	29.1217	56	Asia
35.8923	-5.33313	1	Europe
30.2795	-91.1247	19	North America
41.4087	-8.50005	6	Europe
35.2978	139.628	7	Asia
10.7119	-61.5542	13	North America
34.3568	-81.0545	19	North America
34.7014	-86.6686	139	North America
44.9027	6.63087	2	Europe
42.4956	-8.77461	8	Europe
14.5244	100.097	1	Asia
38.8108	-94.9212	6	North America
37.1817	-7.45007	1	Europe
41.7944	8.73605	26	Europe
27.7846	-81.809	4	North America
32.3049	-93.9999	11	North America
53.6817	-8.96867	1	Europe
16.276	-61.5062	120	North America
35.9802	-119.959	2	North America
42.3622	-88.089	32	North America
41.3274	-105.027	1	North America
41.9862	-72.622	42	North America
45.2524	-0.850436	1	Europe
33.7809	-78.9619	118	North America
47.0573	2.03345	3	Europe
43.8871	-1.3185	3	Europe
52.5599	-0.251752	10	Europe
51.9417	-7.99554	1	Europe
33.4451	-84.1792	67	North America
50.1054	-112.309	1	North America
40.8377	-84.9492	1	North America
3.63298	114.533	3	Asia
41.1949	-73.6462	10	North America
47.2766	7.35298	13	Europe
40.0396	-83.9073	1	North America
14.5458	-60.8567	53	North America
35.2295	-81.3301	5	North America
29.1999	-98.5154	7	North America
6.91555	107.625	1	NULL
-27.0625	153.143	1	Oceania
42.6596	-83.6233	6	North America
54.5036	18.4637	12	Europe
-22.7859	-46.5736	1	South America
23.6254	-102.558	14	North America
43.9712	-111.655	1	North America
33.6507	-116.002	6	North America
51.616	4.77142	94	Europe
36.2817	-76.2109	21	North America
37.6687	-97.692	1	North America
29.6915	47.432	1	Asia
30.9283	-94.0152	1	North America
-23.6566	-49.7803	3	South America
31.2703	34.7647	3	Asia
33.1609	-117.193	57	North America
35.2611	-116.689	1	North America
32.0894	-83.7886	5	North America
36.105	-78.2979	23	North America
32.6753	-97.044	287	North America
54.3325	-1.44314	1	Europe
55.6087	37.5384	40	Europe
-23.147	-49.9738	3	South America
36.8522	-119.644	1	North America
50.4836	2.73927	75	Europe
33.6696	-86.8088	67	North America
34.5899	-92.5641	8	North America
8.95243	-79.6427	17	North America
-0.628555	114.546	1	Asia
35.9048	-76.5227	4	North America
-20.7279	-46.6212	10	South America
43.8175	7.78311	3	Europe
49.2021	1.22636	23	Europe
41.473	-82.1457	49	North America
30.4751	-83.8869	2	North America
43.7882	-99.5644	1	North America
38.3629	-96.8486	1	North America
42.2911	-5.51825	2	Europe
-22.6804	-45.6877	3	South America
35.0633	-81.6303	10	North America
34.1815	108.875	1	Asia
34.7922	-106.696	1	North America
3.81641	103.337	55	Asia
53.1638	-2.73732	6	Europe
0.901336	-52.0022	1	South America
43.8977	-121.424	1	North America
41.1121	-83.1594	3	North America
-7.6481	111.043	4	Asia
-38.0446	145.254	5	Oceania
-23.6839	-46.9469	44	South America
-19.4731	-40.6271	1	South America
43.8353	4.22509	23	Europe
35.3115	-97.0536	5	North America
36.6866	-121.641	37	North America
51.0019	5.77006	32	Europe
26.3258	-80.0951	142	North America
-6.07925	-35.3013	1	South America
42.5051	-71.2049	70	North America
41.7776	-2.3213	5	Europe
