Latitude 	 Longitude 	 Weight 	 Continent
-8.60884	120.463	2	Asia
-17.8298	31.0548	1	Africa
4.47597	-74.376	1	South America
5.2918	115.697	1	Asia
31.1108	-89.3776	1	North America
44.7889	44.1658	1	Europe
-21.7766	-49.2498	1	South America
-6.10311	-38.1598	2	South America
40.3626	-74.0272	8	North America
49.1035	-0.372141	14	Europe
47.2153	7.8091	1	Europe
28.0449	-16.6143	5	Europe
52.8101	-8.43265	1	Europe
26.6009	-80.2057	8	North America
-25.553	-48.4967	2	South America
33.662	-6.4168	1	Africa
-5.30252	105.159	2	Asia
33.5711	-81.7702	1	North America
42.8285	-87.9529	8	North America
-3.20404	104.656	1	Asia
39.7236	-2.92845	1	Europe
43.5516	-5.92989	1	Europe
31.0939	35.7073	2	Asia
39.5881	2.68433	4	Europe
-37.1134	-56.8629	3	South America
40.651	-73.8712	357	North America
44.5956	4.75645	2	Europe
42.9883	-85.6474	12	North America
52.0486	113.446	13	Europe
39.1436	-84.6528	32	North America
32.8629	-96.9614	66	North America
-16.4024	-41.0586	3	South America
51.0399	-114.064	15	North America
46.6556	-52.6409	4	North America
19.857	-99.212	7	North America
34.7602	-87.9681	1	North America
45.5822	5.90635	3	Europe
33.6817	72.9915	1	Asia
9.73597	-63.2205	4	South America
49.1477	8.28832	1	Europe
40.9252	-75.0647	2	North America
54.9839	9.31811	1	Europe
34.0024	-5.5429	14	Africa
3.63298	114.533	1	Asia
49.2299	-122.592	1	North America
53.7966	114.94	1	Europe
33.8055	-101.837	1	North America
-25.9084	-53.4768	1	South America
52.2854	8.91688	2	Europe
52.5066	-0.70217	4	Europe
8.99384	-79.5199	85	North America
49.837	-123.767	3	North America
30.1565	-115.58	2	North America
-6.08007	-37.476	3	South America
31.4617	-97.2029	1	North America
42.1004	-71.0016	8	North America
25.2044	-99.8306	1	North America
3.01697	-60.6432	4	South America
43.619	10.4633	1	Europe
49.3521	0.934251	25	Europe
-29.3292	-51.5004	27	South America
41.0927	16.875	3	Europe
59.3597	18.1963	13	Europe
48.2097	-2.79421	2	Europe
25.8364	-98.3625	10	North America
29.7457	-94.9529	2	North America
-37.6679	144.849	5	Oceania
34.4715	-82.6528	2	North America
17.6348	120.411	2	Asia
38.5937	-90.2218	27	North America
-9.07635	-78.5888	11	South America
-0.0577484	109.34	35	Asia
33.1849	-84.3114	1	North America
44.4267	-73.0869	3	North America
41.6836	12.7771	62	Europe
5.84193	102.538	3	Asia
50.9502	21.4061	1	Europe
19.6328	-70.2838	6	North America
42.2461	-88.9697	6	North America
55.6728	12.5521	17	Europe
55.5799	12.9349	2	Europe
-33.5201	-70.5524	35	South America
40.7721	30.394	2	Asia
39.5082	-84.3972	1	North America
34.2974	35.8302	1	Asia
51.1191	-3.44641	1	Europe
41.1448	-81.3585	17	North America
46.5073	1.44303	1	Europe
36.9781	-82.5687	1	North America
44.9709	-93.2615	51	North America
-6.77694	110.988	2	Asia
60.2505	11.2108	1	Europe
38.2862	140.289	2	Asia
-23.9021	29.4364	1	Africa
41.7547	-70.6849	1	North America
47.6576	-2.74816	2	Europe
54.1937	37.6289	20	Europe
50.2512	1.88253	2	Europe
57.7303	107.396	1	Europe
40.0877	-80.6904	14	North America
35.3054	-77.7487	1	North America
23.6914	-166.6	23	North America
49.0122	1.16064	8	Europe
-29.9006	30.9726	13	Africa
-25.4416	-53.4253	1	South America
56.2961	44.0341	7	Europe
-4.70329	-47.4355	1	South America
41.4712	15.6087	1	Europe
46.0275	4.05735	5	Europe
53.8589	-6.53749	1	Europe
50.8214	-0.563214	3	Europe
20.7153	-100.441	77	North America
19.3184	-98.2454	10	North America
-6.41379	-36.1914	2	South America
40.1649	44.3008	1	Asia
39.1024	-84.5155	38	North America
-20.1651	-47.4249	1	South America
-22.6133	-43.7186	1	South America
-8.45547	115.072	7	Asia
49.1806	-2.09677	3	Europe
53.2721	12.1137	1	Europe
35.7775	140.392	1	Asia
32.0844	-96.4779	1	North America
-29.2913	27.4391	1	Africa
52.1455	-9.86933	5	Europe
-0.193896	-78.4835	16	South America
50.5841	21.686	1	Europe
51.7609	5.5055	31	Europe
48.1775	-122.16	2	North America
52.1184	-1.01848	17	Europe
41.5642	-83.4249	2	North America
27.9489	-82.3266	15	North America
53.9146	27.5897	59	Europe
32.4905	-85.0532	1	North America
57.5289	52.9915	1	Europe
47.7906	1.03705	1	Europe
-7.01001	107.528	24	Asia
56.0396	38.2248	1	Europe
53.5125	55.9388	10	Europe
20.0871	99.8812	3	Asia
24.5152	54.6674	2	Asia
-3.0098	-55.195	4	South America
46.7884	5.19047	1	Europe
-34.1214	18.9126	21	Africa
38.6562	-121.786	1	North America
43.222	-123.356	1	North America
-22.1032	-41.4308	1	South America
42.378	-83.2668	150	North America
40.0596	-74.8762	23	North America
-7.20338	-38.5212	1	South America
38.7887	0.160446	1	Europe
