Latitude 	 Longitude 	 Weight 	 Continent
14.5605	-90.4605	26	North America
52.2694	-6.96723	3	Europe
33.9609	133.294	1	Asia
47.6131	-0.469075	2	Europe
31.7202	-86.2746	2	North America
38.7485	-77.0841	29	North America
54.6617	9.40202	1	Europe
34.5857	-118.079	10	North America
14.9735	120.156	1	Asia
3.2281	113.072	4	Asia
3.23187	101.386	68	Asia
32.7059	-103.113	1	North America
49.0555	3.37798	2	Europe
46.4429	4.11139	3	Europe
53.3211	-1.11367	3	Europe
33.4922	-89.7308	2	North America
49.594	1.09819	4	Europe
-1.0796	100.421	1	Asia
52.172	-0.662384	1	Europe
10.4428	-85.7746	3	North America
39.2779	-77.8447	1	North America
-27.0529	-52.9701	1	South America
39.2846	-76.6205	104	North America
4.79533	103.241	1	Asia
49.7777	6.64945	2	Europe
57.2084	25.2601	1	Europe
10.5305	7.45564	3	Africa
-27.2447	-48.6992	3	South America
39.5564	-89.6459	1	North America
37.5028	-120.858	3	North America
55.7969	9.74419	1	Europe
18.2009	42.5141	1	Asia
7.48696	4.54403	6	Africa
45.7668	3.08944	4	Europe
-11.0019	-37.1007	116	South America
49.0013	8.33455	8	Europe
56.7909	23.9296	6	Europe
51.4498	6.70569	5	Europe
46.0027	8.96044	2	Europe
41.1291	-73.4127	14	North America
43.43	-5.84397	6	Europe
-24.6098	-47.4528	1	South America
17.3818	78.4999	6	Asia
15.8907	100.203	5	Asia
40.1233	-75.3409	15	North America
33.6159	-114.587	2	North America
53.6047	107.776	1	Europe
35.0131	136.123	10	Asia
-22.4879	-42.2009	1	South America
37.3841	140.105	1	Asia
48.1117	-1.67536	14	Europe
-35.1521	147.366	1	Oceania
-23.417	-54.5603	163	South America
-21.1841	-42.8853	3	South America
49.4412	1.0912	45	Europe
44.2839	0.247698	2	Europe
62.023	129.705	17	Europe
44.7553	10.7705	1	Europe
-26.4168	-49.0724	33	South America
51.8231	107.584	1	Europe
31.7377	-81.3863	2	North America
-30.5529	-53.4955	5	South America
28.0607	-81.9722	2	North America
41.9283	-74.0073	2	North America
56.7147	-2.46825	1	Europe
52.7642	23.1903	2	Europe
-27.599	153.076	10	Oceania
-29.106	-51.5365	7	South America
-22.1609	-54.8613	16	South America
-8.43046	-36.7454	1	South America
52.9815	6.74891	3	Europe
-11.6244	-38.9739	1	South America
38.9175	-77.5142	5	North America
56.4073	61.9156	1	Europe
60.7423	17.0813	1	Europe
37.8708	-122.301	45	North America
35.1585	-78.5905	1	North America
60.3275	10.153	1	Europe
33.6245	-80.9266	24	North America
56.6282	47.8837	9	Europe
39.4817	-87.4063	25	North America
52.3798	9.76148	2	Europe
29.8638	-82.408	1	North America
2.46878	-76.5849	3	South America
18.5432	-88.2998	5	North America
19.3343	-70.5202	2	North America
44.2109	-69.0684	1	North America
12.5699	-81.7139	1	NULL
38.139	-97.4174	1	North America
46.8285	-100.766	1	North America
53.1826	5.81839	15	Europe
20.6312	-103.472	12	North America
35.1361	-111.203	1	North America
1.56385	104.25	2	Asia
60.9009	26.2652	1	Europe
-22.5095	-44.7715	1	South America
-16.6428	-49.2612	123	South America
39.8914	32.6809	17	Asia
35.2035	-80.836	48	North America
52.5909	-2.12746	33	Europe
33.4564	-86.9431	7	North America
17.5117	-91.9881	1	North America
39.2583	141.81	1	Asia
31.2437	121.523	3	Asia
39.9819	-83.4953	2	North America
59.8619	18.9216	1	Europe
37.8556	-3.614	1	Europe
-18.6364	-46.4172	7	South America
32.096	-84.535	1	North America
-23.2173	-44.7282	1	South America
45.0163	-0.106443	2	Europe
18.9375	-70.4107	1	North America
45.6647	0.242009	5	Europe
59.8972	10.9693	4	Europe
59.9394	30.0922	35	Europe
28.1161	-15.4269	7	Europe
-40.4581	175.834	1	Oceania
38.8951	-94.2851	1	North America
35.0138	-117.651	1	North America
43.0321	-83.7342	8	North America
48.3571	-4.76601	1	Europe
13.7987	100.901	2	Asia
53.3145	0.0134059	1	Europe
40.5217	-75.7809	1	North America
46.3601	48.0341	4	Europe
24.8	67.0515	1	Asia
25.172	51.4218	3	Asia
-23.7363	-52.5974	3	South America
29.9539	-93.9634	2	North America
52.3342	-6.46138	1	Europe
41.3916	-86.1168	1	North America
-29.3727	-51.0915	1	South America
19.4742	-99.3104	40	North America
34.3215	-119.315	1	North America
-22.9932	-43.6078	2	South America
52.5115	-6.43273	1	Europe
44.0434	-63.7674	1	North America
-30.1649	-51.4437	5	South America
33.0445	-85.0381	2	North America
58.9726	5.71713	5	Europe
26.8107	-80.6591	1	North America
64.8838	25.3777	3	Europe
-22.4378	-46.9978	4	South America
37.5717	-4.63799	2	Europe
-22.5615	-45.0123	1	South America
10.7364	124.792	1	Asia
46.0015	13.5177	1	Europe
32.1715	-4.77038	1	Africa
42.3527	-83.0992	78	North America
49.5133	2.41446	10	Europe
35.5771	-5.34233	3	Africa
10.4667	-68.0167	1	South America
38.9979	-105.554	1	North America
37.4009	-79.1785	5	North America
5.58272	100.74	1	Asia
-7.03168	109.863	4	Asia
37.3515	-78.9117	1	North America
44.6691	20.9302	2	Europe
3.35359	101.253	51	Asia
31.5996	-93.0404	1	North America
41.8204	-90.2282	1	North America
-23.54	-46.3466	42	South America
-32.9902	27.9027	5	Africa
35.0742	-106.523	4	North America
38.8048	-77.237	49	North America
-2.40336	106.753	1	NULL
-5.32116	-39.3433	1	South America
18.0901	-94.1714	1	North America
30.9373	-91.4009	7	North America
14.5498	-60.8725	3	North America
51.3544	-2.95017	4	Europe
43.2519	-2.93316	10	Europe
43.5103	-79.8199	3	North America
49.1994	-122.913	344	North America
47.7371	-3.22424	1	Europe
-8.11023	115.099	4	Asia
-31.2458	-54.066	4	South America
-20.5058	-43.8531	26	South America
44.6633	10.6148	1	Europe
33.6666	-112.455	1	North America
1.51464	103.384	3	Asia
39.4224	-0.352529	34	Europe
35.6551	136.139	1	Asia
13.0741	80.2375	5	Asia
46.5551	4.89189	1	Europe
-22.2924	-47.8358	1	South America
48.1179	0.50955	1	Europe
55.6662	37.943	3	Europe
-16.4125	-49.2234	1	South America
21.3088	-97.6875	1	North America
-22.3287	-44.9117	1	South America
46.1325	-0.176162	1	Europe
3.44767	102.408	4	Asia
9.63138	76.5418	2	Asia
22.2134	-159.421	1	North America
52.652	1.72072	1	Europe
8.98327	38.7693	1	Africa
53.2244	-114.98	1	North America
50.4594	4.85369	17	Europe
48.3513	-1.19551	1	Europe
31.8536	-102.394	1	North America
4.98333	114.983	5	Asia
35.539	-97.5959	5	North America
35.6188	-105.211	3	North America
34.0646	-118.082	54	North America
25.7936	-109.029	1	North America
-0.363503	103.102	2	Asia
50.8406	16.4923	2	Europe
53.5862	-0.717763	1	Europe
45.1039	7.75693	2	Europe
-25.7594	28.0788	5	Africa
49.2771	2.46442	19	Europe
-24.6678	25.9266	15	Africa
-9.03506	-40.589	1	South America
49.3919	7.43981	1	Europe
-7.53971	109.143	2	Asia
45.5517	8.94329	7	Europe
26.605	-81.7255	1	North America
34.2002	-93.0511	1	North America
47.5673	18.8876	1	Europe
-8.65383	116.532	5	Asia
38.8362	-78.5673	1	North America
50.6163	37.3015	5	Europe
30.442	-91.4584	2	North America
19.3343	-97.9228	6	North America
39.0843	-77.1363	35	North America
50.5839	17.8031	3	Europe
67.0	91.3	1	Europe
51.9102	4.50678	43	Europe
52.2426	-6.58267	1	Europe
-8.09948	111.915	3	Asia
-11.3921	-41.1833	1	South America
48.8942	-102.599	1	North America
14.3235	121.06	19	Asia
-17.8015	-49.143	2	South America
28.5632	77.2509	5	Asia
49.5936	17.2154	1	Europe
32.335	-95.2833	13	North America
-24.2935	-53.8154	2	South America
33.9306	-116.891	1	North America
-22.2823	-41.9777	8	South America
48.5157	3.71545	2	Europe
-19.5891	-44.8814	1	South America
38.528	-28.5115	1	Europe
52.7207	6.20378	6	Europe
48.6332	4.95321	1	Europe
-20.4583	-54.6457	14	South America
43.767	-79.2002	11	North America
47.273	-120.882	1	North America
2.58454	102.103	4	Asia
19.6527	-101.276	10	North America
36.7591	-120.378	3	North America
22.1674	-98.5054	2	North America
-7.27568	-35.9777	748	South America
41.1088	-72.3619	1	North America
30.6239	-84.4154	1	North America
53.8461	14.3126	1	Europe
44.7792	-0.415344	3	Europe
-18.3797	-49.4663	2	South America
-24.018	-46.5015	54	South America
-21.7485	-44.7869	1	South America
1.2039	111.479	1	Asia
44.2049	3.06739	1	Europe
50.7845	3.52402	2	Europe
41.9383	-93.3898	1	North America
31.5012	74.2807	1	Asia
-31.8878	115.871	9	Oceania
32.7596	-94.352	1	North America
40.2915	-79.931	23	North America
52.6316	5.07012	10	Europe
-18.9857	-47.0712	2	South America
34.8361	-82.4233	10	North America
47.0008	6.9425	5	Europe
9.30539	-75.3949	2	South America
-2.56137	-45.7706	1	South America
-22.2336	-47.0166	27	South America
-32.0064	-52.0425	3	South America
5.59094	95.3636	19	Asia
47.6965	13.3458	1	Europe
44.0655	5.04672	1	Europe
48.5768	-1.7485	1	Europe
64.435	40.7704	3	Europe
37.0438	-120.843	3	North America
29.5976	-98.4018	12	North America
55.9866	-4.51748	1	Europe
31.5806	-90.4538	1	North America
44.3963	4.39708	1	Europe
50.471	5.69375	2	Europe
40.5508	-79.8087	1	North America
43.2049	2.35592	3	Europe
-29.1921	-51.3739	2	South America
49.22	3.10575	1	Europe
40.2628	-75.6091	6	North America
24.7145	46.6211	4	Asia
32.0569	34.792	2	Asia
7.44617	125.809	1	Asia
-2.50005	-44.2412	8	South America
41.6938	15.3749	1	Europe
7.01128	100.47	2	Asia
40.3797	49.857	2	Asia
-25.5335	27.4698	1	Africa
47.0558	6.74292	3	Europe
31.2303	-90.4771	1	North America
38.7126	-9.27044	55	Europe
-23.8963	-48.8749	8	South America
-19.604	-43.2996	4	South America
-0.0368109	37.5764	1	Africa
53.423	59.0428	2	Europe
30.0406	-91.9621	1	North America
31.5839	-97.1238	4	North America
-25.0343	-47.9877	2	South America
25.559	-97.5474	5	North America
40.7994	-74.4787	8	North America
55.974	37.1884	2	Europe
-22.7782	-45.0475	5	South America
32.5658	-116.963	9	North America
-8.10274	-79.0098	5	South America
-34.7433	-58.5835	1	South America
47.0692	-1.64417	2	Europe
48.0582	-0.76928	3	Europe
41.418	-83.618	4	North America
-17.4297	-39.8367	1	South America
53.547	-0.0188638	2	Europe
37.9771	-86.0929	1	North America
3.22876	-76.4172	1	South America
36.0	-80.3957	1	North America
41.436	-88.2638	4	North America
-0.87943	131.301	2	Asia
48.6333	-2.08484	1	Europe
13.5646	100.615	1	Asia
46.5621	-1.77461	1	Europe
43.2365	-86.2565	18	North America
43.3353	77.2446	1	Asia
0.876379	112.924	1	Asia
32.0389	-81.1685	22	North America
-23.0614	-45.9175	150	South America
-24.4945	-53.3	12	South America
46.3215	4.82931	9	Europe
38.9411	-94.8465	1	North America
52.6401	1.27308	7	Europe
-6.70495	110.85	4	Asia
47.5007	-111.303	1	North America
-6.92329	110.203	7	Asia
13.9875	-89.5925	10	North America
35.1288	-118.459	1	North America
29.481	-98.4934	31	North America
43.626	5.5763	1	Europe
7.2323	3.86564	2	Africa
33.2112	-84.2148	1	North America
31.7026	-89.1508	9	North America
29.6598	-81.2891	1	North America
51.5145	0.0549953	31	Europe
45.5542	12.3301	2	Europe
43.6623	-79.4229	11	North America
60.9967	69.0689	2	Europe
27.869	-81.5898	2	North America
35.4168	136.327	1	Asia
34.4429	-85.7262	1	North America
-22.8738	-52.5483	6	South America
42.1052	-80.1288	6	North America
40.6261	-112.029	10	North America
48.094	-122.202	4	North America
55.1309	14.984	1	Europe
36.6102	-82.1378	1	North America
51.8714	0.862885	3	Europe
43.9058	-91.245	1	North America
47.0347	-122.278	8	North America
50.9532	10.9054	2	Europe
45.92	6.4245	2	Europe
57.8617	11.8964	1	Europe
-8.1851	-36.0151	23	South America
34.7233	-92.3379	22	North America
-17.5671	-52.5502	2	South America
-0.300093	100.371	4	Asia
-7.14941	-34.882	270	South America
50.8881	4.0591	2	Europe
48.7011	7.56764	2	Europe
10.4394	-64.1748	2	South America
56.2495	90.4527	2	Europe
39.6401	-4.45943	1	Europe
19.6797	-99.0116	5	North America
-29.4497	-55.1328	1	South America
28.0897	-82.7705	2	North America
45.933	6.08139	12	Europe
4.71107	-74.0574	51	South America
9.31411	123.308	1	Asia
-4.77289	137.78	5	Asia
53.8245	-3.02998	11	Europe
39.2302	-94.4722	2	North America
-4.35851	-41.7643	15	South America
35.6869	139.756	80	Asia
41.5494	-72.0905	8	North America
-6.92454	-38.5345	1	South America
34.3033	-83.8334	2	North America
37.5153	15.0883	3	Europe
36.2879	-86.5872	1	North America
53.1039	-1.03433	2	Europe
12.3538	-1.52703	2	Africa
8.94689	-79.6764	2	North America
30.851	-90.1493	1	North America
45.4043	-71.8622	2	North America
-6.91683	106.965	13	Asia
51.9187	0.580929	6	Europe
48.2201	16.3799	8	Europe
43.2605	-99.7157	1	North America
-20.8916	-42.0589	3	South America
43.6104	3.87434	44	Europe
43.1832	141.734	1	Asia
49.01	6.3993	1	Europe
-33.026	-71.5601	22	South America
41.0305	-80.3624	3	North America
-7.18911	107.584	1	Asia
19.6638	63.7045	1	NULL
0.901518	104.487	5	Asia
53.2265	-0.89332	2	Europe
34.9492	-87.4922	1	North America
35.704	139.392	5	Asia
