Latitude 	 Longitude 	 Weight 	 Continent
33.4114	-82.6657	4	North America
33.6769	-84.9496	11	North America
33.4463	131.332	2	Asia
42.4607	-83.6517	1	North America
20.9532	-101.28	1	North America
39.0475	-95.6762	14	North America
-30.5529	-53.4955	25	South America
35.7911	-77.6377	14	North America
36.2417	36.1611	1	Asia
51.2363	-0.575485	8	Europe
38.3156	27.135	20	Asia
-21.5127	-50.3129	1	South America
40.5229	-87.249	2	North America
-29.106	-51.5365	12	South America
-26.7278	-49.1716	3	South America
-22.1609	-54.8613	17	South America
25.7158	-100.282	36	North America
38.0307	-77.5687	5	North America
33.2617	-89.1701	1	North America
46.7267	-117.166	6	North America
-8.43046	-36.7454	76	South America
13.4437	-89.0597	1	North America
43.3678	-86.1773	2	North America
35.287	-120.662	3	North America
52.9815	6.74891	4	Europe
10.1631	-64.6924	7	South America
46.8514	-118.64	1	North America
39.9824	32.6471	4	Asia
42.8804	-75.6283	3	North America
30.6912	-94.9482	4	North America
29.214	-99.7723	3	North America
39.33	-75.0224	1	North America
44.6852	-63.487	1	North America
45.6742	-122.509	35	North America
32.7681	34.9767	4	Asia
56.6282	47.8837	13	Europe
20.1274	-96.967	1	North America
49.2567	2.47009	159	Europe
50.0742	8.84591	1	Europe
39.6985	-78.188	2	North America
41.3948	-73.4721	65	North America
34.2023	-80.0504	2	North America
33.8567	-91.0065	4	North America
52.5009	13.6085	33	Europe
37.1148	-113.525	6	North America
36.1548	-81.098	19	North America
30.5763	-100.638	1	North America
38.6898	-4.10785	1	Europe
29.6836	-97.1035	1	North America
37.023	-76.2925	105	North America
51.9686	6.73188	6	Europe
34.5071	-87.7219	1	North America
9.35241	-79.8148	3	North America
32.5842	-89.3373	2	North America
37.5702	-76.403	11	North America
40.2793	-88.1703	5	North America
-16.6428	-49.2612	80	South America
44.0544	5.9732	1	Europe
-8.10087	111.159	1	Asia
9.01549	38.7852	1	Africa
35.2035	-80.836	367	North America
31.9428	-83.7872	3	North America
47.8195	-4.01839	1	Europe
54.3155	48.4003	6	Europe
6.61665	0.467715	3	Africa
2.95805	101.789	170	Asia
42.1322	-83.1868	29	North America
33.1913	-85.2656	5	North America
33.4215	-117.561	8	North America
33.7533	-115.447	7	North America
48.3626	1.33222	15	Europe
39.3902	-84.5578	79	North America
45.3096	-75.9069	27	North America
34.7869	-96.6876	6	North America
35.5216	137.335	1	Asia
42.9074	3.02504	2	Europe
32.096	-84.535	2	North America
41.5461	60.6026	1	Asia
-22.697	-46.8066	9	South America
42.5819	-88.1009	1	North America
39.5541	-97.6648	1	North America
38.2479	-121.296	17	North America
39.8056	-93.56	1	North America
12.557	76.9764	1	Asia
50.4674	2.58619	5	Europe
51.4294	0.38564	5	Europe
37.9566	-4.79305	4	Europe
59.9394	30.0922	40	Europe
-38.2986	143.793	1	Oceania
40.4687	-86.5283	2	North America
42.0573	-87.8341	59	North America
40.3372	-79.7259	43	North America
30.3669	-95.605	2	North America
44.2844	-73.9862	2	North America
33.1595	-88.0885	2	North America
-27.3403	24.7269	7	Africa
46.3601	48.0341	1	Europe
-7.89798	110.363	141	Asia
55.8491	-4.57036	3	Europe
38.4392	-77.7055	6	North America
42.0866	-84.5321	2	North America
-4.04747	-38.1923	1	South America
19.4742	-99.3104	39	North America
43.6082	3.87769	148	Europe
34.0671	-84.661	48	North America
34.2008	-116.944	1	North America
43.4777	-70.4897	3	North America
47.5557	-0.0974874	1	Europe
14.6573	-90.5871	19	North America
19.8932	-99.3574	1	North America
39.1103	26.4112	2	Europe
50.8525	0.477316	2	Europe
4.61128	114.333	1	Asia
58.9726	5.71713	7	Europe
26.8107	-80.6591	9	North America
51.0261	-1.24521	5	Europe
