Tweet Id 	 Latitude 	 Longitude
6434	49.1994	-122.913	
6512	51.5207	-0.142822	
6569	51.5207	-0.142822	
6637	49.1994	-122.913	
6682	-6.16896	106.827	
6732	49.1994	-122.913	
6779	52.6535	-2.0193	
6787	49.1994	-122.913	
6808	51.5207	-0.142822	
6864	51.5207	-0.142822	
6905	51.5207	-0.142822	
6976	40.7695	-73.9676	
7064	51.5207	-0.142822	
7113	-33.4594	-70.6643	
7195	39.4207	26.8072	
7279	51.5207	-0.142822	
7361	38.2753	24.508	
7366	38.6054	-76.9259	
7372	51.5207	-0.142822	
7415	49.1994	-122.913	
7468	39.4207	26.8072	
7480	43.0579	-87.9671	
7544	49.1994	-122.913	
7562	-2.57242	-59.9803	
7597	52.3834	13.1196	
7746	39.4207	26.8072	
7755	52.3834	13.1196	
7804	51.5207	-0.142822	
7843	49.1994	-122.913	
7875	33.8382	-117.189	
7883	51.5207	-0.142822	
7952	51.5207	-0.142822	
8005	51.5207	-0.142822	
8026	51.5207	-0.142822	
8060	51.5207	-0.142822	
8134	52.3834	13.1196	
8203	52.3834	13.1196	
8330	51.5207	-0.142822	
8372	1.45755	124.837	
8424	51.5207	-0.142822	
8474	51.5207	-0.142822	
8479	55.6814	37.0903	
8506	51.5207	-0.142822	
8579	-23.5166	-46.6241	
8582	51.5207	-0.142822	
8601	51.5207	-0.142822	
8614	51.5207	-0.142822	
8631	51.5207	-0.142822	
8654	51.5207	-0.142822	
8688	51.5207	-0.142822	
8746	51.5207	-0.142822	
8786	51.5207	-0.142822	
8824	34.0209	-118.211	
8836	52.3834	13.1196	
8857	52.3834	13.1196	
8869	51.5207	-0.142822	
8908	51.5207	-0.142822	
8959	49.368	6.20978	
9022	38.0313	-84.5052	
9078	-6.90854	107.561	
9140	-6.90558	107.626	
9372	51.5207	-0.142822	
9485	51.5207	-0.142822	
9532	39.4207	26.8072	
9558	-20.5187	-48.6196	
9584	39.8864	-76.6001	
9610	52.3834	13.1196	
9611	51.5207	-0.142822	
9623	53.7172	27.9867	
9668	51.5207	-0.142822	
9700	-15.7763	-47.7966	
9725	51.5207	-0.142822	
9806	34.0209	-118.211	
9817	49.1994	-122.913	
9913	52.3834	13.1196	
10028	51.5207	-0.142822	
10156	49.1994	-122.913	
10314	38.2753	24.508	
10332	38.2753	24.508	
10447	51.5207	-0.142822	
10478	51.5207	-0.142822	
10499	51.5207	-0.142822	
10551	39.4207	26.8072	
10552	51.5207	-0.142822	
10563	49.1994	-122.913	
10564	49.1994	-122.913	
10619	38.8343	-77.2362	
10674	51.5207	-0.142822	
10705	52.3834	13.1196	
10784	51.5207	-0.142822	
10843	51.5207	-0.142822	
10870	-29.9153	-51.1771	
10984	39.4207	26.8072	
10996	-36.7374	-71.0353	
11031	52.3834	13.1196	
11062	55.7559	37.5483	
11085	28.039	-80.6223	
11109	35.0676	-78.9257	
11145	51.5207	-0.142822	
11256	-36.7374	-71.0353	
11313	51.5207	-0.142822	
11347	-20.5187	-48.6196	
11491	52.3834	13.1196	
11605	51.5207	-0.142822	
11615	49.1994	-122.913	
11666	39.4207	26.8072	
11766	44.8304	-93.0559	
11842	-6.16896	106.827	
11891	43.6707	7.15032	
11935	51.5207	-0.142822	
11946	39.9641	-85.9929	
12007	49.1994	-122.913	
12016	44.4318	-95.7853	
12105	34.6504	-92.3587	
12145	51.5207	-0.142822	
12147	51.5207	-0.142822	
12237	64.5713	40.522	
12534	39.4207	26.8072	
12618	51.5207	-0.142822	
12635	43.6293	-79.2725	
12651	51.354	-1.15177	
12844	49.1994	-122.913	
13011	51.5207	-0.142822	
13169	48.383	31.1814	
13173	51.5207	-0.142822	
13203	52.3834	13.1196	
13236	42.7095	-71.2418	
13442	-23.6828	-46.5955	
13467	-23.6828	-46.5955	
13532	-23.6828	-46.5955	
13580	49.1994	-122.913	
13682	49.1994	-122.913	
13705	49.1994	-122.913	
13721	53.3933	-2.91859	
