Tweet Id 	 Latitude 	 Longitude
2859	51.5207	-0.142822	
2882	-22.8386	-43.2834	
2893	41.0844	-81.513	
2912	39.7681	-75.8815	
2913	19.4133	-99.1591	
2928	52.3834	13.1196	
2933	-23.513	-51.0998	
2936	48.8494	2.34796	
2942	52.3834	13.1196	
2944	41.6293	-87.826	
2955	-23.9506	-46.2257	
2960	42.7889	-73.9212	
2969	3.07154	101.74	
2977	5.64048	-0.247923	
3007	5.64048	-0.247923	
3020	51.5207	-0.142822	
3024	5.64048	-0.247923	
3033	32.6782	-83.1783	
3040	5.64048	-0.247923	
3048	44.8377	-0.574654	
3060	41.8775	-71.3783	
3063	35.2035	-80.836	
3073	34.7404	-77.9815	
3074	33.4459	-117.633	
3088	41.5647	-73.0253	
3091	37.6548	-122.489	
3107	38.8936	-77.0146	
3113	39.956	-75.2413	
3118	40.7809	-73.9772	
3129	30.033	-89.8826	
3153	35.8106	-78.5533	
3155	-26.8728	-49.1096	
3192	1.47022	103.756	
3198	39.3523	-76.5828	
3205	27.2759	-82.4919	
3228	41.5647	-73.0253	
3243	52.3834	13.1196	
3255	51.5207	-0.142822	
3267	40.9125	-74.2822	
3296	40.1182	-88.2714	
3299	-23.621	-46.7853	
3310	32.6318	-117.025	
3319	39.956	-75.2413	
3324	40.9723	-81.3721	
3325	52.3548	4.90405	
3343	51.5207	-0.142822	
3350	34.155	-118.342	
3353	39.8439	-75.3748	
3358	32.3111	-90.1888	
3363	38.1433	-122.258	
3365	39.983	-82.9772	
3370	38.799	-77.5214	
3372	-30.0997	-51.1593	
3388	51.5207	-0.142822	
3397	43.074	-87.8879	
3398	38.9637	35.2433	
3414	40.651	-73.8712	
3419	34.5493	-87.0088	
3422	-6.18622	106.637	
3423	-23.6828	-46.5955	
3428	43.7835	-88.3628	
3431	21.3471	-157.899	
3437	38.9612	-76.9559	
3454	48.8253	1.95717	
3463	38.6531	-90.2435	
3478	41.2983	-72.9292	
3482	39.6569	-86.1292	
3500	52.3871	13.1165	
3526	45.6137	-122.532	
3543	52.3834	13.1196	
3553	50.7396	3.2185	
3564	42.6666	-8.88963	
3565	39.9709	-75.2438	
3587	39.0476	-77.0615	
3594	37.5245	-77.4932	
3596	45.6137	-122.532	
3597	40.1801	-76.9718	
3598	33.3919	-111.928	
3602	29.5723	-97.1465	
3603	29.9915	-90.0704	
3604	41.8285	-71.3524	
3615	42.4957	-83.3469	
3627	39.9709	-75.2438	
3631	35.0125	134.996	
3661	-19.604	-43.2996	
3665	39.8864	-75.3057	
3667	-5.43685	105.25	
3684	42.7418	-84.626	
3688	29.9915	-90.0704	
3696	33.5744	-85.0952	
3703	52.3834	13.1196	
3719	39.0401	-76.9928	
3735	3.58111	98.6676	
3742	52.3834	13.1196	
3746	40.0179	-75.1618	
3750	39.9361	-82.9118	
3757	-6.16896	106.827	
3762	25.9825	-80.1524	
3775	38.854	-76.9728	
3776	-6.16896	106.827	
3781	42.1171	-86.4442	
3785	28.5612	-81.2115	
3790	32.7667	-96.5968	
3793	-29.3292	-51.5004	
3799	-25.4951	-49.2884	
3803	48.6189	2.97564	
3814	-23.0614	-45.9175	
3817	38.854	-76.9728	
3819	35.0125	134.996	
3836	-23.6989	-46.6151	
3839	42.3144	-70.9703	
3853	40.0179	-75.1618	
3857	1.39547	103.901	
3860	29.9915	-90.0704	
3862	51.4254	-0.176321	
3872	-25.4951	-49.2884	
3882	31.1135	-93.1729	
3894	38.0651	-75.5556	
3895	42.3367	-71.0861	
3900	38.854	-76.9728	
3906	32.773	-80.9685	
3910	38.8164	-77.1277	
3916	-6.9862	109.13	
3924	-33.3558	-71.6533	
3928	36.2124	-79.8642	
3952	44.9709	-93.2615	
3953	38.9821	-76.5429	
3968	0	0	
3969	30.4602	-91.1116	
3973	41.7518	-70.7261	
3989	38.6371	-121.434	
3990	39.857	-84.1133	
3991	33.9671	-118.242	
3995	37.489	-122.14	
4007	51.5207	-0.142822	
4008	37.5207	-121.986	
4015	33.3983	-111.847	
4018	2.04811	103.382	
4027	45.5654	-123.917	
4031	30.4232	-84.3317	
4050	39.7666	-86.4413	
4051	32.6782	-83.1783	
4059	51.5207	-0.142822	
4063	-23.3921	-46.4538	
4072	37.7677	-122.175	
4073	33.7678	-84.4181	
4074	52.3834	13.1196	
4083	32.955	-96.7318	
4093	47.8737	1.91213	
4100	32.2921	-90.8357	
4102	38.6364	-77.2584	
4105	39.3295	-76.4351	
4118	-23.3921	-46.4538	
4135	-25.0608	-53.398	
4166	35.0824	-106.678	
4204	3.35359	101.253	
4209	40.4884	-74.441	
4220	33.9896	-118.082	
4224	42.3592	-83.1187	
4235	25.0829	55.142	
4270	33.7596	-78.8067	
4275	40.1182	-88.2714	
4277	33.4999	-80.8529	
4280	51.5207	-0.142822	
4285	43.6281	-70.2923	
4289	-36.7374	-71.0353	
4293	51.8426	5.83296	
4301	34.1876	-118.89	
4306	-36.7374	-71.0353	
4319	45.3914	11.7935	
4324	52.3834	13.1196	
4332	42.7889	-73.9214	
4335	-5.143	119.412	
4351	38.9421	-92.325	
4352	42.0851	-87.8263	
4356	-5.14383	119.426	
4360	34.2767	-83.8834	
4370	30.8348	-89.5499	
4376	32.335	-95.2833	
4386	41.4858	-81.7843	
4388	35.309	-98.7166	
4389	37.7772	-122.209	
4403	40.8541	-74.0202	
4419	39.4207	26.8072	
4424	51.5207	-0.142822	
4426	38.8151	-77.0909	
4433	3.04726	101.578	
4434	40.2511	-75.6507	
4435	35.2035	-80.836	
4443	34.2493	35.6706	
4449	32.4107	-93.8127	
4465	37.7703	-122.436	
4470	51.5207	-0.142822	
4483	34.1333	-117.9	
4486	48.8462	2.61878	
4495	35.7012	139.709	
4521	40.2296	-74.9315	
4524	41.8889	-71.3936	
4527	42.3592	-83.1187	
4533	39.0515	-77.1164	
4537	33.8447	-118.113	
4559	34.1287	-117.899	
4560	-25.4951	-49.2884	
4570	33.5656	-84.4962	
4572	25.7824	-80.2295	
4574	33.6509	-84.3585	
4576	-22.2387	-49.1125	
4577	33.9726	-117.736	
4583	35.6808	-88.8115	
4585	30.345	-81.6831	
4589	40.6974	-73.9797	
4599	33.8604	-118.333	
4602	38.8048	-77.237	
4604	53.2133	10.3758	
4607	-23.47	-47.4366	
4610	32.8207	-96.7315	
4612	51.5207	-0.142822	
4613	35.2035	-80.836	
4621	33.855	-84.5158	
4636	25.9912	-80.2761	
4646	52.3871	13.1165	
4648	-23.0614	-45.9175	
4657	39.9558	-75.2414	
4667	52.3871	13.1165	
4686	38.2514	-85.802	
4689	52.3871	13.1165	
4692	29.7925	-91.5161	
4697	37.6178	-122.071	
4702	42.579	-83.148	
4703	40.6974	-73.9797	
4709	37.7792	-122.29	
4715	29.7919	-91.5133	
4724	38.6365	-90.1898	
4725	19.5947	-99.014	
4726	52.3834	13.1196	
4727	35.2035	-80.836	
4734	39.7643	-104.855	
4735	29.3544	-98.4938	
4737	38.1167	-122.277	
4742	43.0792	-77.4288	
4754	-23.6828	-46.5955	
4763	51.9063	4.34956	
4764	52.3871	13.1165	
4765	41.6883	-86.2802	
4770	35.8305	-85.9786	
4772	39.0459	-77.1278	
4773	25.9913	-80.2762	
4777	40.3653	-82.6694	
4782	35.6303	-88.8045	
4783	56.5222	84.982	
4785	51.5207	-0.142822	
4788	36.0626	-80.2336	
4789	30.033	-89.8826	
4791	35.2035	-80.836	
4797	39.7643	-104.855	
4798	39.7643	-104.855	
4799	32.8246	-117.109	
4827	-22.916	-43.4474	
4834	52.3834	13.1196	
4860	51.4647	-0.0705832	
4869	39.0358	-78.267	
4876	52.3834	13.1196	
4886	33.8349	-116.476	
4890	52.3834	13.1196	
4892	33.7678	-84.4181	
4893	52.549	4.66347	
4898	-25.4951	-49.2884	
4904	42.3527	-83.0992	
4915	33.6888	-116.202	
4917	40.4314	-79.9806	
4920	39.1278	-76.7407	
4921	41.8788	-87.6742	
4926	-1.27293	-48.4598	
4929	-1.27293	-48.4598	
4939	-5.143	119.412	
4940	52.3834	13.1196	
4943	52.3834	13.1196	
4957	-7.05489	110.435	
4960	39.1278	-76.7407	
4961	39.9834	-86.0687	
4962	26.1801	-80.1565	
4968	-25.4951	-49.2884	
4969	31.7583	-106.282	
4978	-3.78965	-38.5199	
4980	52.3834	13.1196	
4982	51.5207	-0.142822	
4987	52.3834	13.1196	
4996	42.1806	-71.1746	
5001	41.8769	-87.6745	
5007	51.5207	-0.142822	
5011	13.1466	-59.4706	
5014	37.2692	-119.307	
5016	33.9151	-84.4812	
5033	40.0179	-75.1618	
5035	48.8588	2.34701	
5036	41.4988	-81.7058	
5043	51.5207	-0.142822	
5046	19.1995	-99.2084	
5050	-1.27293	-48.4598	
5051	32.702	-87.572	
5054	33.0098	-117.084	
5058	29.3556	-98.6181	
5064	45.4741	-122.889	
5074	32.5544	-83.8907	
5079	-23.7108	-46.4227	
5082	0.247298	-51.0637	
5088	34.6582	-98.4251	
5096	38.8112	-90.235	
5098	37.6515	-122.422	
5112	52.3834	13.1196	
5116	35.077	-78.8938	
5120	41.461	-81.6056	
5136	36.0689	-79.15	
5143	33.9666	-98.5119	
5152	40.3653	-82.6694	
5164	-23.6828	-46.5955	
5182	47.4824	19.1295	
5183	41.461	-81.6056	
5184	36.1007	-79.839	
5188	33.7678	-84.4181	
5190	38.9047	-77.1278	
5210	38.9023	-77.0129	
5211	29.481	-98.4934	
5214	-7.6481	111.043	
5218	51.5207	-0.142822	
5224	29.3944	-98.3775	
5225	25.7749	-80.3112	
5227	-25.4951	-49.2884	
5230	28.5612	-81.2115	
5237	33.5535	-84.3111	
5243	37.263	-77.3231	
5246	42.6928	-71.1514	
5259	30.1481	-97.7707	
5262	29.7281	-95.3637	
5281	51.5207	-0.142822	
5287	-23.5334	-46.7845	
5297	41.6923	-88.0678	
5313	34.1052	-117.873	
5329	-7.6481	111.043	
5335	51.5207	-0.142822	
5355	38.1916	-85.6227	
5371	31.7509	-93.0971	
5374	51.5207	-0.142822	
5388	32.5707	-96.865	
5398	-7.2771	112.717	
5400	33.888	-118.129	
5405	37.7859	-122.149	
5408	40.867	-81.4375	
5409	41.4988	-81.7058	
5421	34.0637	-118.199	
5426	38.2881	-122.039	
5429	41.2919	-96.0407	
5433	52.5292	13.4448	
5436	26.7869	-80.2504	
5447	27.4646	-80.345	
5451	40.3653	-82.6694	
5465	34.0943	-117.966	
5466	41.8338	-87.7319	
5480	37.8223	-85.7682	
5482	33.7456	-84.3882	
5512	39.9795	-75.2574	
5518	38.9022	-77.0129	
5522	41.6924	-88.0675	
5525	33.9377	-118.13	
5528	39.0003	-77.0199	
5529	40.8265	-73.9391	
5530	32.812	-96.8403	
5532	32.812	-96.8403	
5539	29.8239	-95.4621	
5544	35.2892	-78.9453	
5547	42.7087	-84.5209	
5548	30.4877	-87.2953	
5557	31.8438	-106.545	
5569	39.4184	-77.4501	
5571	55.8491	-4.57036	
5587	48.8125	2.38735	
5592	38.56	-76.0543	
5594	52.3186	6.90197	
5599	35.2941	-80.8977	
5612	39.3488	-76.5461	
5617	48.8125	2.38735	
5621	34.0782	-117.389	
5623	42.2742	-85.5972	
5624	34.0209	-118.211	
5627	48.8777	2.38918	
5631	0	0	
5632	42.5654	20.9269	
5633	37.8223	-85.7682	
5638	35.6005	-78.5909	
5648	-20.2804	-40.2928	
5649	6.89052	3.72123	
5652	43.0012	-87.9304	
5655	38.8936	-77.0146	
5661	-6.16896	106.827	
5662	-20.2804	-40.2928	
5665	43.6293	-79.2725	
5689	52.3834	13.1196	
5691	43.0014	-87.9302	
5705	43.212	-77.9496	
5710	-7.27568	-35.9777	
5720	43.0012	-87.9305	
5730	38.8111	-90.2351	
5732	-22.8215	-43.0007	
5740	38.8768	-76.9064	
5750	-23.0614	-45.9175	
5758	43.6281	-70.2923	
5771	51.5207	-0.142822	
5793	-23.0614	-45.9175	
5799	33.7215	-84.166	
5801	30.5594	-97.8599	
5805	40.651	-73.8712	
5818	-31.5614	-52.3342	
5823	30.3346	-95.0785	
5840	34.1644	-80.8873	
5846	39.7798	-86.1329	
5854	29.9635	-90.1058	
5862	43.0183	-83.7059	
5867	0.247298	-51.0637	
5877	41.7008	-88.1678	
5881	-36.7374	-71.0353	
5896	52.2317	5.16053	
5906	38.1892	-85.8049	
5911	52.3834	13.1196	
5914	40.651	-73.8712	
5934	38.7063	-121.366	
5939	41.8685	-72.8176	
5955	53.4807	-1.06242	
5956	33.8101	-117.824	
5974	0.247298	-51.0637	
5977	37.5245	-77.4932	
5978	34.4069	-119.696	
5981	27.9944	-82.4681	
5987	39.1721	-77.2021	
5991	-36.7374	-71.0353	
5993	-22.916	-43.4474	
5997	42.4995	-92.3804	
6001	52.3871	13.1165	
6006	40.6615	-74.1955	
6011	-23.6828	-46.5955	
6020	38.7497	-76.9645	
6026	51.5207	-0.142822	
6032	42.4545	-83.0288	
6033	38.6531	-90.2435	
6038	55.7559	37.5483	
6045	51.5207	-0.142822	
6055	0	0	
6058	32.9157	-96.8632	
6064	-26.1449	27.922	
6069	41.7952	-87.6409	
6091	38.8951	-76.9001	
6092	51.6165	-0.244896	
6097	40.6785	-74.2343	
6106	48.8447	2.82585	
6110	51.5599	-0.123131	
6116	-23.6828	-46.5955	
6118	51.5207	-0.142822	
6120	41.8338	-87.7319	
6133	40.0882	-83.1462	
6135	52.3834	13.1196	
6156	45.5049	-122.892	
6164	-32.2122	-52.378	
6173	38.8921	-76.8913	
6178	-23.6828	-46.5955	
6183	37.5011	-122.255	
6189	-5.18745	-37.3473	
6196	-22.916	-43.4473	
6198	52.3834	13.1196	
6201	38.9392	-77.0258	
6209	-23.6828	-46.5955	
6213	41.7956	-87.641	
6222	38.61	-76.9383	
6225	41.8976	-84.0495	
6229	52.3834	13.1196	
6245	52.3871	13.1165	
6246	33.5829	-112.02	
6249	33.5829	-112.02	
6261	-23.6828	-46.5955	
6270	51.585	5.06361	
6284	40.439	-80.0042	
6303	50.4228	4.42765	
6322	39.4207	26.8072	
6331	39.1564	-75.5135	
6345	39.9315	-75.0624	
6349	14.3235	121.06	
6351	61.2165	-149.803	
6390	40.854	14.2435	
6407	40.9207	-74.156	
6409	52.3871	13.1165	
6416	41.5009	-81.6998	
6441	39.1451	-75.3867	
6447	33.6888	-116.202	
6464	51.2363	-0.575485	
6466	52.3871	13.1165	
6472	51.596	-0.243865	
6478	40.9485	-74.2424	
6482	52.3834	13.1196	
6494	37.7119	-81.2642	
6510	-12.4223	-41.313	
6516	-23.6828	-46.5955	
6525	35.0225	-106.748	
6545	52.5103	6.46649	
6575	48.383	31.1814	
6589	-38.5933	145.591	
6603	51.5207	-0.142822	
6609	39.1278	-76.7407	
6614	49.2884	-123.073	
6623	42.0896	-70.9832	
6625	52.3834	13.1196	
6629	-28.7189	-53.5192	
6646	52.3834	13.1196	
6647	33.4576	-86.8083	
6659	52.3834	13.1196	
6674	35.0226	-106.748	
6678	52.7696	-1.22671	
6685	51.5207	-0.142822	
6697	39.8439	-75.3748	
6704	36.7373	34.528	
6708	41.1965	-80.7644	
6722	33.7678	-84.4181	
6735	34.1413	-84.0528	
6772	35.3666	-78.7047	
6784	35.3898	-78.709	
6786	33.8181	-84.0087	
6791	1.3108	103.935	
6794	35.821	-90.6687	
6806	43.2981	-100.654	
6818	2.80903	101.759	
6820	2.80903	101.759	
6826	33.8146	-84.0081	
6831	33.7678	-84.4181	
6832	3.03355	101.591	
6843	33.231	-97.1169	
6845	-6.90558	107.626	
6863	33.0926	-80.0266	
6907	-6.23695	106.628	
6909	51.5207	-0.142822	
6924	33.7678	-84.4181	
6928	52.3871	13.1165	
6937	-6.23695	106.628	
6942	33.6245	-80.9266	
6943	52.3871	13.1165	
6945	51.4604	-0.115372	
6951	39.7393	-89.2665	
6965	3.14845	101.705	
6980	45.184	5.71568	
6987	-3.74281	-38.5104	
6990	-27.4315	-48.7294	
6995	48.8617	2.34677	
7000	51.5207	-0.142822	
7008	52.3834	13.1196	
7012	47.4269	8.6711	
7015	18.0111	-66.6253	
7027	40.0192	-75.0568	
7028	-38.5988	145.595	
7030	52.3834	13.1196	
7058	29.4933	-95.1128	
7062	18.0114	-66.6263	
7083	18.0117	-66.6274	
7084	48.8588	2.34701	
7095	29.6921	-82.3197	
7121	25.7824	-80.2295	
7123	33.6245	-80.9266	
7125	37.2968	-121.817	
7127	39.4767	-87.401	
7129	51.5207	-0.142822	
7139	52.7907	5.14252	
7142	52.3834	13.1196	
7145	35.1705	-79.861	
7153	40.4314	-79.9806	
7162	40.0331	-75.085	
7167	52.3834	13.1196	
